"","Dia setmana","Mes de any","Dia de mes","Hora de dia","Desc. Tipus vehicle implicat","Descripció sexe","Edat","Descripció tipus persona","Descripció victimització"
"10881","3",9,22,10,"11","1","18","1","0"
"10882","3",9,22,10,"11","1","56","0","0"
"10883","3",12,29,22,"11","0","38","2","0"
"10884","4",5,20,7,"6","1","27","0","0"
"10885","4",5,20,7,"6","0","33","1","0"
"10886","5",9,3,3,"6","1","25","1","0"
"10887","5",9,3,3,"6","0","29","0","0"
"10888","2",3,9,16,"11","0","26","0","0"
"10889","5",10,8,12,"9","0","44","0","0"
"10890","5",10,8,12,"9","0","44","1","0"
"10891","5",10,8,12,"9","0","50","1","0"
"10892","1",2,9,20,"3","1","73","2","0"
"10893","2",3,2,7,"11","1","27","0","0"
"10894","1",3,15,9,"11","1","23","1","0"
"10895","1",3,15,9,"11","0","23","0","0"
"10896","1",3,15,9,"11","0","41","0","0"
"10897","5",7,9,17,"11","0","34","0","0"
"10898","2",4,6,17,"3","0","2","2","0"
"10899","4",1,15,15,"11","0","21","0","0"
"10900","0",2,29,11,"17","0","26","0","0"
"10901","4",1,8,6,"11","1","40","0","0"
"10902","3",8,11,18,"11","0","27","0","0"
"10903","3",8,11,18,"17","1","55","1","0"
"10904","2",1,20,8,"11","1","34","0","0"
"10905","3",1,21,16,"11","0","40","0","0"
"10906","4",3,11,13,"17","1","24","0","0"
"10907","2",4,27,19,"17","0","20","0","0"
"10908","2",5,4,10,"11","1","33","0","0"
"10909","1",6,7,12,"3","0","38","0","0"
"10910","0",6,13,15,"13","0","67","0","0"
"10911","6",6,19,22,"11","0","25","0","0"
"10912","1",6,21,14,"11","0","29","0","0"
"10913","4",7,8,16,"6","1","20","1","0"
"10914","4",7,8,16,"6","1","55","0","0"
"10915","4",8,26,16,"17","1","31","0","0"
"10916","1",8,30,8,"11","1","42","0","0"
"10917","2",9,14,20,"11","1","34","1","0"
"10918","2",9,14,20,"11","0","43","0","0"
"10919","2",9,28,19,"17","0","31","0","0"
"10920","2",9,28,19,"17","0","34","1","0"
"10921","4",11,25,18,"3","1","28","0","0"
"10922","2",12,14,9,"3","1","24","0","0"
"10923","3",1,7,11,"11","0","57","0","0"
"10924","1",1,19,20,"11","1","41","0","0"
"10925","2",6,8,19,"11","1","36","0","0"
"10926","2",6,8,19,"11","1","80","2","0"
"10927","2",6,8,19,"11","1","83","2","0"
"10928","5",12,3,17,"17","1","29","1","0"
"10929","5",12,3,17,"17","1","38","1","0"
"10930","5",12,3,17,"17","0","34","0","0"
"10931","5",5,7,18,"3","0","68","0","0"
"10932","4",10,28,22,"6","1","27","0","0"
"10933","1",9,20,13,"11","0","32","0","0"
"10934","1",2,16,22,"11","0","53","0","0"
"10935","5",5,7,15,"17","1","33","1","0"
"10936","5",5,7,15,"17","0","1","1","0"
"10937","5",5,7,15,"17","0","42","0","0"
"10938","2",7,20,18,"11","0","43","0","0"
"10939","3",10,20,18,"11","1","41","0","0"
"10940","3",10,20,18,"11","0","57","2","0"
"10941","5",10,8,17,"3","0","26","0","0"
"10942","1",4,5,13,"11","0","37","0","0"
"10943","6",7,31,0,"13","1","34","1","0"
"10944","5",9,24,16,"3","1","40","0","0"
"10945","3",8,18,18,"17","1","22","1","0"
"10946","1",6,21,14,"6","0","30","0","0"
"10947","6",2,21,20,"11","0","40","0","0"
"10948","2",7,27,15,"11","1","34","0","0"
"10949","5",12,3,7,"11","1","58","0","0"
"10950","2",9,14,15,"11","0","48","0","0"
"10951","5",5,21,15,"11","1","36","1","0"
"10952","5",5,21,15,"11","0","45","0","0"
"10953","3",2,4,13,"11","0","29","0","0"
"10954","5",10,8,1,"17","1","20","0","0"
"10955","1",12,20,21,"6","0","19","0","0"
"10956","1",4,26,21,"11","1","26","0","0"
"10957","1",4,26,21,"11","1","26","1","0"
"10958","2",3,16,9,"0","0","83","1","0"
"10959","2",3,16,16,"9","0","27","0","0"
"10960","1",3,29,8,"6","1","26","0","0"
"10961","1",10,25,15,"11","0","46","0","0"
"10962","6",2,28,2,"17","1","23","1","0"
"10963","2",5,25,15,"0","1","88","1","0"
"10964","5",5,28,2,"17","1","25","0","0"
"10965","4",8,12,22,"11","0","54","0","0"
"10966","6",7,3,12,"11","0","48","0","0"
"10967","6",7,3,12,"17","1","36","1","0"
"10968","6",7,24,19,"17","1","28","1","0"
"10969","6",7,24,19,"17","1","48","0","0"
"10970","6",7,24,19,"17","1","9","1","0"
"10971","6",7,24,19,"17","0","29","0","0"
"10972","4",12,9,16,"3","0","23","0","0"
"10973","3",7,14,10,"11","1","50","0","0"
"10974","1",10,25,8,"11","1","45","0","0"
"10975","1",1,12,16,"17","1","24","1","0"
"10976","1",1,12,16,"17","0","25","0","0"
"10977","3",1,21,20,"11","0","27","0","0"
"10978","0",8,22,15,"17","0","22","0","0"
"10979","1",11,1,9,"3","1","21","0","0"
"10980","1",11,1,9,"6","0","20","0","0"
"10981","5",5,14,22,"11","0","26","0","0"
"10982","2",5,25,9,"11","1","35","0","0"
"10983","6",2,7,14,"11","0","27","0","0"
"10984","1",5,31,21,"11","1","19","1","0"
"10985","1",5,31,21,"11","0","20","0","0"
"10986","2",2,10,12,"17","0","31","0","0"
"10987","2",2,10,12,"17","0","54","0","0"
"10988","4",3,11,15,"11","0","50","0","0"
"10989","1",6,14,7,"9","0","34","0","0"
"10990","2",10,5,19,"11","0","20","0","0"
"10991","2",10,5,19,"11","0","35","0","0"
"10992","4",10,21,13,"11","0","46","0","0"
"10993","0",7,11,11,"11","1","15","1","0"
"10994","0",7,11,11,"11","1","49","0","0"
"10995","0",7,11,11,"11","0","28","0","0"
"10996","1",11,1,23,"6","0","29","0","0"
"10997","1",11,1,23,"11","0","26","0","0"
"10998","5",11,26,1,"13","1","39","1","0"
"10999","5",11,26,1,"17","0","32","0","0"
"11000","5",11,26,1,"17","0","32","1","0"
"11001","4",4,29,16,"11","0","23","0","0"
"11002","4",6,17,8,"11","0","48","0","0"
"11003","0",6,20,8,"17","1","33","2","0"
"11004","0",6,20,8,"17","0","32","2","0"
"11005","1",8,23,0,"11","0","54","0","0"
"11006","5",9,24,1,"17","0","21","0","0"
"11007","4",4,29,22,"11","0","40","0","0"
"11008","3",6,2,14,"6","1","19","1","0"
"11009","3",6,2,14,"6","0","18","0","0"
"11010","3",12,29,9,"11","1","24","0","0"
"11011","3",10,13,11,"11","0","58","0","0"
"11012","4",12,16,16,"17","1","23","0","0"
"11013","4",12,16,16,"17","1","34","0","0"
"11014","4",12,16,16,"17","0","8","1","0"
"11015","5",3,5,10,"11","1","29","0","0"
"11016","6",6,26,12,"11","1","41","0","0"
"11017","0",10,24,16,"11","1","35","0","0"
"11018","4",6,10,18,"11","1","34","0","0"
"11019","2",2,17,9,"17","0","52","2","0"
"11020","2",7,27,7,"11","1","36","0","0"
"11021","2",9,7,12,"11","0","37","0","0"
"11022","2",4,20,19,"6","1","41","0","0"
"11023","6",4,3,11,"3","0","37","0","0"
"11024","0",10,3,18,"11","1","41","2","0"
"11025","0",10,3,18,"11","0","40","0","0"
"11026","5",12,10,19,"6","0","46","0","0"
"11027","4",5,13,18,"11","0","50","0","0"
"11028","4",1,29,23,"11","0","35","0","0"
"11029","3",11,3,11,"17","1","22","1","0"
"11030","3",4,21,15,"11","0","24","0","0"
"11031","2",9,21,8,"11","0","29","0","0"
"11032","4",9,23,18,"3","0","41","0","0"
"11033","4",8,19,21,"3","0","17","0","0"
"11034","2",11,23,21,"11","1","31","0","0"
"11035","1",9,13,22,"13","0","43","0","0"
"11036","1",9,13,22,"17","0","36","0","0"
"11037","3",12,1,23,"11","1","63","1","0"
"11038","3",12,1,23,"11","0","22","0","0"
"11039","3",12,1,23,"11","0","69","0","0"
"11040","1",12,27,16,"9","1","15","1","0"
"11041","1",12,27,16,"9","1","74","1","0"
"11042","1",12,27,16,"17","1","31","1","0"
"11043","4",9,2,10,"11","0","66","0","0"
"11044","2",1,13,14,"6","1","27","0","0"
"11045","5",10,8,17,"11","1","37","0","0"
"11046","5",10,8,17,"11","0","30","2","0"
"11047","2",11,23,21,"17","0","11","1","0"
"11048","0",7,18,19,"3","1","14","2","0"
"11049","5",6,4,20,"6","1","21","0","0"
"11050","3",12,15,10,"11","0","45","0","0"
"11051","2",2,24,2,"13","0","42","0","0"
"11052","2",2,24,2,"17","0","19","0","0"
"11053","4",11,4,21,"6","1","20","1","0"
"11054","4",11,4,21,"6","0","21","0","0"
"11055","4",11,25,15,"11","0","38","0","0"
"11056","4",11,25,15,"11","0","51","2","0"
"11057","6",1,17,19,"11","1","22","1","0"
"11058","6",1,17,19,"11","0","24","0","0"
"11059","3",1,21,15,"17","1","51","0","0"
"11060","3",12,1,9,"0","1","80","2","0"
"11061","2",3,2,18,"11","0","4","2","0"
"11062","4",11,4,14,"3","0","66","2","0"
"11063","3",7,28,9,"17","1","85","2","0"
"11064","1",4,12,13,"11","0","34","0","0"
"11065","1",4,12,13,"17","1","29","0","0"
"11066","3",6,9,12,"17","0","24","0","0"
"11067","3",6,9,12,"17","0","27","0","0"
"11068","3",6,9,12,"17","0","46","0","0"
"11069","5",8,6,13,"11","1","27","1","0"
"11070","5",8,6,13,"11","0","28","0","0"
"11071","2",4,27,13,"11","0","44","0","0"
"11072","0",7,4,10,"17","1","11","1","0"
"11073","0",7,4,10,"17","1","32","0","0"
"11074","0",7,4,10,"17","1","38","0","0"
"11075","0",7,4,10,"17","1","6","1","0"
"11076","0",7,4,10,"17","0","6","1","0"
"11077","0",7,4,10,"17","0","9","1","0"
"11078","1",3,29,18,"11","0","49","0","0"
"11079","4",10,21,21,"17","1","28","2","0"
"11080","4",10,21,21,"17","0","16","2","0"
"11081","5",7,2,1,"17","0","30","2","0"
"11082","6",2,7,12,"17","0","7","1","0"
"11083","2",6,8,10,"9","1","83","2","0"
"11084","1",11,29,14,"11","0","69","0","0"
"11085","4",11,25,18,"4","1","67","2","0"
"11086","5",5,7,10,"17","1","68","1","0"
"11087","4",1,22,19,"11","1","33","1","0"
"11088","4",1,22,19,"11","0","38","0","0"
"11089","4",11,11,19,"11","0","37","0","0"
"11090","5",5,14,19,"17","0","73","0","0"
"11091","5",7,9,8,"17","0","30","0","0"
"11092","6",8,28,18,"11","0","43","0","0"
"11093","1",11,8,20,"11","1","23","0","0"
"11094","0",2,22,16,"17","0","26","0","0"
"11095","0",8,1,22,"3","0","14","0","0"
"11096","2",12,14,23,"6","1","32","1","0"
"11097","2",12,14,23,"6","0","36","0","0"
"11098","2",1,20,13,"17","1","28","2","0"
"11099","2",1,20,13,"17","0","30","2","0"
"11100","2",8,10,19,"17","0","1","2","0"
"11101","3",8,11,14,"6","1","34","0","0"
"11102","5",10,15,17,"11","0","60","0","0"
"11103","2",10,26,19,"11","0","26","0","0"
"11104","4",8,19,13,"11","0","28","0","0"
"11105","3",3,10,13,"17","1","25","1","0"
"11106","3",3,10,13,"17","1","30","0","0"
"11107","3",4,28,16,"11","0","46","0","0"
"11108","4",1,8,7,"11","1","29","0","0"
"11109","6",11,20,10,"17","0","22","2","0"
"11110","3",11,24,18,"17","0","10","2","0"
"11111","2",4,27,20,"11","0","10","1","0"
"11112","2",4,27,20,"11","0","38","0","0"
"11113","2",4,27,20,"11","0","48","2","0"
"11114","4",2,26,17,"11","0","47","0","0"
"11115","4",7,1,13,"0","1","54","1","0"
"11116","2",11,23,15,"11","0","34","0","0"
"11117","1",10,11,15,"17","0","50","1","0"
"11118","1",5,31,10,"13","1","43","1","0"
"11119","1",5,31,10,"16","0","26","1","0"
"11120","2",10,26,16,"3","1","42","0","0"
"11121","5",4,2,4,"17","1","15","2","0"
"11122","4",12,16,20,"17","0","45","0","0"
"11123","3",1,7,14,"17","1","23","0","0"
"11124","3",1,7,14,"17","1","51","1","0"
"11125","5",2,6,19,"11","1","24","0","0"
"11126","0",9,5,18,"17","0","22","1","0"
"11127","0",9,5,18,"17","0","48","0","0"
"11128","6",12,4,15,"17","1","20","1","0"
"11129","6",12,4,15,"17","1","24","1","0"
"11130","6",12,4,15,"17","0","21","0","0"
"11131","4",5,20,19,"17","1","20","1","0"
"11132","2",6,22,14,"17","1","6","2","0"
"11133","0",9,12,18,"3","1","58","2","0"
"11134","3",6,30,9,"9","0","36","0","0"
"11135","3",6,30,9,"17","1","50","1","0"
"11136","3",6,30,9,"17","0","43","0","0"
"11137","0",6,13,12,"11","0","43","0","0"
"11138","3",7,14,12,"3","0","47","0","0"
"11139","5",7,23,9,"11","0","30","0","0"
"11140","1",9,27,17,"6","0","27","0","0"
"11141","4",10,14,8,"13","0","5","2","0"
"11142","1",6,28,11,"11","0","30","0","0"
"11143","6",7,10,16,"11","0","49","0","0"
"11144","0",9,19,13,"4","1","27","1","0"
"11145","0",9,19,13,"4","0","39","0","0"
"11146","0",9,19,13,"17","1","22","0","0"
"11147","0",9,19,13,"17","1","23","1","0"
"11148","4",10,28,13,"11","0","44","0","0"
"11149","2",7,6,19,"11","0","34","0","0"
"11150","6",4,24,14,"11","0","46","0","1"
"11151","2",12,21,17,"11","0","63","0","0"
"11152","3",11,17,14,"11","0","41","0","0"
"11153","3",3,3,14,"17","1","27","2","0"
"11154","4",2,26,19,"11","0","43","0","0"
"11155","1",8,30,16,"11","0","57","0","0"
"11156","3",10,20,16,"17","1","14","1","0"
"11157","3",10,20,16,"17","1","44","1","0"
"11158","3",10,20,16,"17","1","68","0","0"
"11159","3",10,20,16,"17","0","47","0","0"
"11160","5",9,17,13,"11","1","38","1","0"
"11161","5",9,17,13,"11","0","35","0","0"
"11162","6",11,6,23,"17","1","12","1","0"
"11163","6",11,6,23,"17","1","38","1","0"
"11164","6",11,6,23,"17","1","63","0","0"
"11165","0",11,7,19,"17","1","22","1","0"
"11166","0",11,7,19,"17","0","22","0","0"
"11167","4",5,20,15,"11","0","33","0","1"
"11168","1",2,23,8,"4","0","32","0","0"
"11169","4",10,7,19,"11","0","38","0","0"
"11170","0",12,19,10,"11","1","40","0","0"
"11171","5",11,12,21,"3","0","38","0","0"
"11172","3",2,18,14,"11","0","36","0","0"
"11173","5",2,20,16,"17","1","42","0","0"
"11174","0",2,29,9,"11","0","44","0","0"
"11175","2",4,6,13,"11","1","60","1","0"
"11176","2",4,6,13,"11","0","18","0","0"
"11177","2",4,6,13,"11","0","61","0","0"
"11178","2",4,6,13,"17","0","27","0","0"
"11179","0",4,18,18,"11","0","58","0","0"
"11180","2",4,27,12,"11","0","45","0","0"
"11181","1",10,4,19,"9","0","45","0","0"
"11182","0",1,25,18,"11","1","10","1","0"
"11183","0",1,25,18,"11","0","45","0","0"
"11184","0",5,9,11,"11","0","45","0","0"
"11185","4",11,18,19,"11","0","43","0","0"
"11186","1",12,27,23,"11","0","37","0","0"
"11187","5",4,30,12,"17","1","36","0","0"
"11188","6",10,16,10,"3","1","34","0","1"
"11189","0",9,19,11,"11","0","55","0","0"
"11190","1",4,19,20,"11","1","31","0","0"
"11191","0",5,9,20,"0","1","88","1","0"
"11192","4",11,18,10,"11","1","34","0","0"
"11193","0",6,27,10,"6","1","27","0","0"
"11194","3",12,1,15,"11","0","26","0","0"
"11195","0",11,28,16,"6","0","32","0","0"
"11196","6",10,2,17,"11","0","41","0","0"
"11197","2",1,13,9,"11","1","27","0","0"
"11198","5",2,20,11,"9","1","30","2","0"
"11199","4",6,3,16,"17","1","56","1","0"
"11200","4",6,3,16,"17","0","36","0","0"
"11201","0",6,27,13,"11","1","37","0","0"
"11202","6",7,3,21,"17","0","19","0","0"
"11203","6",7,3,21,"17","0","35","0","0"
"11204","1",7,12,9,"11","1","40","0","0"
"11205","4",7,22,21,"11","0","34","0","0"
"11206","3",8,4,12,"11","0","41","0","0"
"11207","0",10,10,20,"11","0","47","0","1"
"11208","6",10,23,0,"11","1","32","0","0"
"11209","6",10,23,0,"11","0","37","1","0"
"11210","0",10,31,18,"11","1","26","0","0"
"11211","5",11,26,6,"17","0","50","0","0"
"11212","0",12,5,6,"6","0","22","0","0"
"11213","4",12,9,19,"11","1","50","0","0"
"11214","1",12,13,10,"17","0","31","1","0"
"11215","1",12,13,10,"17","0","64","0","0"
"11216","5",11,5,20,"6","0","20","0","0"
"11217","5",6,11,19,"17","0","27","1","0"
"11218","5",6,11,19,"17","0","32","0","0"
"11219","3",1,14,16,"11","0","40","0","0"
"11220","4",6,10,11,"13","0","45","0","0"
"11221","2",7,27,17,"17","1","10","1","0"
"11222","2",7,27,17,"17","0","7","1","0"
"11223","2",5,11,8,"9","0","33","1","0"
"11224","2",5,11,8,"9","0","41","0","0"
"11225","2",11,9,17,"11","0","38","0","0"
"11226","2",12,28,11,"11","0","31","0","0"
"11227","0",6,27,20,"11","0","53","0","0"
"11228","1",11,15,13,"17","0","40","0","0"
"11229","4",6,17,0,"6","0","27","0","0"
"11230","5",11,5,15,"6","1","43","0","0"
"11231","3",6,30,17,"6","0","28","0","0"
"11232","2",4,13,9,"11","0","46","0","0"
"11233","3",6,9,18,"11","1","25","0","0"
"11234","6",2,21,7,"17","0","23","1","0"
"11235","6",2,21,7,"17","0","24","0","0"
"11236","1",12,13,7,"11","1","41","0","0"
"11237","1",12,20,23,"17","0","26","0","0"
"11238","2",5,11,11,"0","1","82","1","0"
"11239","0",7,18,18,"17","1","46","1","0"
"11240","0",7,18,18,"17","0","25","1","0"
"11241","0",7,18,18,"17","0","36","0","0"
"11242","0",7,18,18,"17","0","37","1","0"
"11243","0",7,18,18,"17","0","42","0","0"
"11244","1",6,21,18,"5","0","14","2","0"
"11245","3",7,14,20,"11","0","26","0","0"
"11246","3",7,28,11,"4","0","55","2","0"
"11247","3",7,28,11,"17","0","47","0","0"
"11248","3",7,28,11,"17","0","68","0","0"
"11249","2",1,20,11,"3","0","39","0","0"
"11250","5",7,16,18,"0","0","14","2","0"
"11251","0",12,12,18,"0","1","84","1","0"
"11252","3",4,14,9,"17","0","22","0","0"
"11253","4",7,29,0,"17","0","39","0","0"
"11254","0",12,12,14,"11","1","46","0","0"
"11255","1",12,13,19,"11","0","31","0","0"
"11256","2",8,31,8,"3","0","43","0","0"
"11257","5",10,22,22,"17","1","26","0","0"
"11258","2",6,15,19,"17","0","51","0","0"
"11259","4",1,22,21,"13","0","36","0","0"
"11260","2",4,13,10,"17","0","38","0","0"
"11261","5",5,28,15,"17","1","35","0","0"
"11262","5",5,28,15,"17","0","37","1","0"
"11263","1",6,14,12,"11","0","49","0","0"
"11264","4",9,23,19,"6","0","34","0","0"
"11265","2",3,30,16,"11","1","30","0","0"
"11266","6",5,8,16,"17","1","41","1","0"
"11267","6",5,8,16,"17","0","44","0","0"
"11268","3",9,22,8,"0","1","54","1","0"
"11269","0",11,7,17,"3","1","79","2","0"
"11270","3",12,1,17,"17","1","37","1","0"
"11271","3",5,19,9,"17","1","14","1","0"
"11272","3",5,19,9,"17","1","38","0","0"
"11273","4",12,16,20,"11","0","33","0","0"
"11274","0",3,14,10,"17","1","46","1","0"
"11275","1",6,14,0,"11","0","23","1","0"
"11276","1",6,14,0,"11","0","30","0","0"
"11277","1",6,14,0,"17","1","45","0","0"
"11278","4",5,13,7,"11","0","53","0","0"
"11279","4",7,8,12,"3","1","19","0","0"
"11280","4",7,8,12,"6","0","23","0","0"
"11281","6",11,27,12,"3","1","43","0","0"
"11282","5",2,13,16,"17","1","26","0","0"
"11283","1",8,16,12,"11","1","28","0","0"
"11284","5",3,19,18,"6","0","18","0","0"
"11285","5",1,2,20,"17","1","41","0","0"
"11286","1",11,8,20,"11","0","43","0","0"
"11287","3",12,29,18,"17","1","22","0","0"
"11288","3",12,29,18,"17","0","24","1","0"
"11289","3",9,15,21,"11","1","29","0","0"
"11290","3",9,15,21,"11","0","23","1","0"
"11291","1",3,8,15,"11","0","22","0","0"
"11292","0",7,11,14,"9","0","36","0","0"
"11293","0",7,11,14,"17","1","54","0","0"
"11294","0",7,11,14,"17","0","34","0","0"
"11295","0",8,29,13,"9","0","29","0","0"
"11296","0",8,29,13,"17","0","30","0","0"
"11297","4",10,14,16,"17","1","39","0","0"
"11298","2",11,23,14,"6","0","34","0","0"
"11299","0",2,22,20,"11","0","54","0","0"
"11300","4",9,16,6,"17","1","73","2","0"
"11301","2",11,16,11,"11","0","49","0","0"
"11302","1",5,10,19,"11","0","42","0","0"
"11303","1",5,10,19,"17","0","22","0","0"
"11304","4",12,16,17,"17","1","33","0","0"
"11305","0",1,4,15,"11","0","50","0","0"
"11306","1",7,12,19,"11","0","42","0","0"
"11307","4",12,16,19,"6","0","34","0","0"
"11308","4",7,15,2,"11","0","37","0","0"
"11309","2",8,31,10,"9","0","31","0","0"
"11310","5",10,29,5,"13","0","54","0","0"
"11311","5",10,29,5,"17","1","34","0","0"
"11312","3",11,3,7,"3","0","38","0","1"
"11313","3",12,22,19,"3","1","79","2","0"
"11314","3",12,22,19,"3","0","84","2","0"
"11315","1",10,4,10,"3","0","67","0","0"
"11316","1",11,1,15,"11","0","48","0","0"
"11317","5",1,16,14,"9","0","49","0","0"
"11318","5",1,16,14,"11","0","49","0","1"
"11319","4",7,29,13,"9","0","2","2","0"
"11320","3",5,5,17,"11","0","2","2","0"
"11321","2",11,2,8,"11","0","37","0","0"
"11322","4",6,3,14,"3","1","39","0","0"
"11323","0",12,12,14,"17","1","21","0","0"
"11324","0",12,12,14,"17","1","22","1","0"
"11325","0",12,12,14,"17","1","38","0","0"
"11326","0",12,12,14,"17","0","26","0","0"
"11327","1",3,29,17,"6","1","18","0","0"
"11328","2",6,22,15,"17","1","57","2","0"
"11329","6",1,17,7,"17","1","19","1","0"
"11330","6",1,17,7,"17","0","21","1","0"
"11331","1",7,5,8,"3","1","30","0","0"
"11332","0",5,23,22,"11","0","51","0","0"
"11333","3",2,11,21,"11","0","24","0","0"
"11334","2",2,24,10,"11","0","55","0","0"
"11335","0",3,21,11,"17","0","33","0","0"
"11336","3",7,7,20,"11","0","40","0","0"
"11337","4",9,9,15,"11","0","27","0","0"
"11338","2",6,1,21,"3","1","39","0","0"
"11339","1",5,3,8,"11","0","28","0","0"
"11340","4",12,23,14,"11","0","35","0","0"
"11341","5",4,2,12,"17","1","16","1","0"
"11342","5",4,2,12,"17","0","18","0","0"
"11343","5",4,2,12,"17","0","18","1","0"
"11344","3",11,10,11,"11","1","78","2","0"
"11345","1",6,7,12,"17","0","35","0","0"
"11346","6",5,29,11,"3","0","67","0","0"
"11347","0",2,1,9,"17","1","48","0","0"
"11348","0",2,1,9,"17","0","1","1","0"
"11349","0",2,1,9,"17","0","41","0","0"
"11350","4",6,3,9,"11","0","50","0","0"
"11351","1",7,12,15,"6","0","24","0","0"
"11352","3",12,8,22,"17","1","29","0","0"
"11353","2",3,2,22,"11","0","25","0","0"
"11354","3",8,4,17,"12","0","32","0","0"
"11355","4",8,5,14,"11","1","41","0","0"
"11356","3",9,29,8,"6","1","32","0","0"
"11357","2",12,14,13,"11","0","43","0","0"
"11358","0",4,4,10,"17","0","35","1","0"
"11359","5",2,13,21,"11","0","35","0","0"
"11360","6",5,22,0,"17","1","18","1","0"
"11361","1",11,8,20,"11","1","31","1","0"
"11362","1",11,8,20,"11","0","35","0","0"
"11363","5",12,24,6,"17","1","29","0","0"
"11364","6",7,24,8,"11","1","38","0","0"
"11365","4",9,16,14,"3","0","30","0","0"
"11366","4",9,16,14,"3","0","38","2","0"
"11367","2",7,6,17,"17","1","22","0","0"
"11368","3",10,20,14,"11","0","24","0","0"
"11369","0",10,3,11,"6","1","41","0","0"
"11370","2",4,20,14,"11","0","38","0","0"
"11371","1",7,12,14,"11","0","42","0","0"
"11372","6",12,4,22,"0","1","42","1","0"
"11373","3",6,2,17,"0","0","88","1","1"
"11374","0",2,22,7,"6","0","23","0","0"
"11375","1",2,9,10,"0","1","81","1","0"
"11376","4",4,22,15,"11","1","29","1","0"
"11377","4",4,22,15,"11","0","37","0","0"
"11378","4",4,22,15,"11","0","43","0","0"
"11379","4",4,22,15,"17","1","47","0","0"
"11380","0",6,6,15,"17","0","28","0","0"
"11381","3",9,15,15,"11","0","23","0","0"
"11382","4",11,11,9,"11","0","23","0","0"
"11383","3",9,29,9,"11","0","22","0","0"
"11384","3",10,6,11,"4","0","34","2","0"
"11385","1",5,31,13,"3","0","26","0","0"
